panel,panel_title,metric,metric_label,method,method_label,source_variant,value,source_file,tier,task,seed,run_id,unit,config
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.55382992,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R008,toy_sampling__T1_double_well__deterministic__R008,fraction,configs/experiments/toy_sampling/T1_double_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.54480662,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R009,toy_sampling__T1_double_well__deterministic__R009,fraction,configs/experiments/toy_sampling/T1_double_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.55118745,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R010,toy_sampling__T1_double_well__deterministic__R010,fraction,configs/experiments/toy_sampling/T1_double_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.7277984,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R001,toy_sampling__T1_double_well__fixed_noise__R001,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.71583619,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R002,toy_sampling__T1_double_well__fixed_noise__R002,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.72425071,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R003,toy_sampling__T1_double_well__fixed_noise__R003,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.73931616,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R004,toy_sampling__T1_double_well__fixed_noise__R004,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.68693431,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R005,toy_sampling__T1_double_well__fixed_noise__R005,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.70658381,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R006,toy_sampling__T1_double_well__fixed_noise__R006,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.78338044,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R007,toy_sampling__T1_double_well__fixed_noise__R007,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.71524995,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R008,toy_sampling__T1_double_well__fixed_noise__R008,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.71814549,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R009,toy_sampling__T1_double_well__fixed_noise__R009,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.75136002,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R010,toy_sampling__T1_double_well__fixed_noise__R010,fraction,configs/experiments/toy_sampling/T1_double_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.9426914,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R001,toy_sampling__T1_double_well__pnedb__R001,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.96100469,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R002,toy_sampling__T1_double_well__pnedb__R002,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.966645,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R003,toy_sampling__T1_double_well__pnedb__R003,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.97870859,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R004,toy_sampling__T1_double_well__pnedb__R004,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.92396447,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R005,toy_sampling__T1_double_well__pnedb__R005,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.92994709,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R006,toy_sampling__T1_double_well__pnedb__R006,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.9406168,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R007,toy_sampling__T1_double_well__pnedb__R007,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.94806338,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R008,toy_sampling__T1_double_well__pnedb__R008,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.94155597,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R009,toy_sampling__T1_double_well__pnedb__R009,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.96138672,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T1_double_well,R010,toy_sampling__T1_double_well__pnedb__R010,fraction,configs/experiments/toy_sampling/T1_double_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.47031832,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R001,toy_sampling__T2_four_well__deterministic__R001,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.45872344,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R002,toy_sampling__T2_four_well__deterministic__R002,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.51017057,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R003,toy_sampling__T2_four_well__deterministic__R003,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.48344134,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R004,toy_sampling__T2_four_well__deterministic__R004,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.47223501,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R005,toy_sampling__T2_four_well__deterministic__R005,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.48563106,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R006,toy_sampling__T2_four_well__deterministic__R006,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.44405511,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R007,toy_sampling__T2_four_well__deterministic__R007,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.46527097,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R008,toy_sampling__T2_four_well__deterministic__R008,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.50652716,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R009,toy_sampling__T2_four_well__deterministic__R009,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.46921885,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R010,toy_sampling__T2_four_well__deterministic__R010,fraction,configs/experiments/toy_sampling/T2_four_well/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.64866039,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R001,toy_sampling__T2_four_well__fixed_noise__R001,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.69920345,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R002,toy_sampling__T2_four_well__fixed_noise__R002,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.64386893,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R003,toy_sampling__T2_four_well__fixed_noise__R003,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.63191716,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R004,toy_sampling__T2_four_well__fixed_noise__R004,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.68890855,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R005,toy_sampling__T2_four_well__fixed_noise__R005,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.70377682,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R006,toy_sampling__T2_four_well__fixed_noise__R006,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.71898886,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R007,toy_sampling__T2_four_well__fixed_noise__R007,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.73264133,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R008,toy_sampling__T2_four_well__fixed_noise__R008,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.70203995,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R009,toy_sampling__T2_four_well__fixed_noise__R009,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.62034852,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R010,toy_sampling__T2_four_well__fixed_noise__R010,fraction,configs/experiments/toy_sampling/T2_four_well/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.96754711,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R001,toy_sampling__T2_four_well__pnedb__R001,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.95395141,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R002,toy_sampling__T2_four_well__pnedb__R002,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.97928348,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R003,toy_sampling__T2_four_well__pnedb__R003,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.97636161,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R004,toy_sampling__T2_four_well__pnedb__R004,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.96094432,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R005,toy_sampling__T2_four_well__pnedb__R005,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.96732191,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R006,toy_sampling__T2_four_well__pnedb__R006,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.91430543,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R007,toy_sampling__T2_four_well__pnedb__R007,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.95395709,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R008,toy_sampling__T2_four_well__pnedb__R008,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.93263768,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R009,toy_sampling__T2_four_well__pnedb__R009,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,noisde,NoiSDE,pnedb,0.92221424,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T2_four_well,R010,toy_sampling__T2_four_well__pnedb__R010,fraction,configs/experiments/toy_sampling/T2_four_well/pnedb.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.54430726,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R001,toy_sampling__T3_ring__deterministic__R001,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.56784461,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R002,toy_sampling__T3_ring__deterministic__R002,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.52256558,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R003,toy_sampling__T3_ring__deterministic__R003,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.52689261,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R004,toy_sampling__T3_ring__deterministic__R004,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.53756278,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R005,toy_sampling__T3_ring__deterministic__R005,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.55128658,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R006,toy_sampling__T3_ring__deterministic__R006,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.57212388,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R007,toy_sampling__T3_ring__deterministic__R007,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.5281553,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R008,toy_sampling__T3_ring__deterministic__R008,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.56386015,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R009,toy_sampling__T3_ring__deterministic__R009,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,deterministic,Deterministic,deterministic,0.52583498,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R010,toy_sampling__T3_ring__deterministic__R010,fraction,configs/experiments/toy_sampling/T3_ring/deterministic.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.81039149,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R001,toy_sampling__T3_ring__fixed_noise__R001,fraction,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.73605857,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R002,toy_sampling__T3_ring__fixed_noise__R002,fraction,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.7970975,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R003,toy_sampling__T3_ring__fixed_noise__R003,fraction,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
A,Toy sampling,C_mode,$C_{\mathrm{mode}}$,fixed_noise,Fixed noise,fixed_noise,0.73837737,data/processed/seed_level/toy_sampling_results.csv,toy_sampling,T3_ring,R004,toy_sampling__T3_ring__fixed_noise__R004,fraction,configs/experiments/toy_sampling/T3_ring/fixed_noise.yaml
