panel,observable,group,group_label,bin_left,bin_right,bin_center,count,density,total_count,in_range_count
D,energy_minus_high_threshold,all,all checkpoints,1.209821428571428,1.2857142857142847,1.2477678571428563,4043,0.02637251019219582,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.2857142857142847,1.3616071428571423,1.3236607142857135,3683,0.024024228305183578,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.3616071428571423,1.4374999999999991,1.3995535714285707,3333,0.021741176470588344,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.4374999999999991,1.5133928571428568,1.475446428571428,2984,0.01946464764123481,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.5133928571428568,1.5892857142857135,1.5513392857142851,2669,0.017409900990099095,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.5892857142857135,1.6651785714285712,1.6272321428571423,2305,0.015035527082120052,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.6651785714285712,1.741071428571428,1.7031249999999996,2004,0.013072102504368148,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.741071428571428,1.8169642857142847,1.7790178571428563,1823,0.011891438555620326,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.8169642857142847,1.8928571428571423,1.8549107142857135,1628,0.010619452533488696,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.8928571428571423,1.9687499999999991,1.9308035714285707,1410,0.009197437390797949,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,1.9687499999999991,2.044642857142856,2.0066964285714275,1172,0.007644962143273189,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,2.044642857142856,2.1205357142857135,2.0825892857142847,1081,0.007051368666278428,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,2.1205357142857135,2.196428571428571,2.1584821428571423,897,0.005851135701805504,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,2.196428571428571,2.272321428571427,2.234374999999999,824,0.005374956319161355,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,2.272321428571427,2.3482142857142847,2.310267857142856,723,0.0047161327897495865,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,2.3482142857142847,2.4241071428571423,2.3861607142857135,621,0.004050786255096118,2020000,2014943
D,energy_minus_high_threshold,all,all checkpoints,2.4241071428571423,2.5,2.462053571428571,548,0.003574606872451969,2020000,2014943
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-6.0,-5.924107142857143,-5.962053571428571,16,0.0010541176470588289,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.924107142857143,-5.848214285714286,-5.886160714285714,25,0.00164705882352942,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.848214285714286,-5.772321428571429,-5.810267857142858,39,0.002569411764705895,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.772321428571429,-5.696428571428571,-5.734375,39,0.002569411764705895,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.696428571428571,-5.620535714285714,-5.658482142857142,54,0.0035576470588235473,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.620535714285714,-5.544642857142858,-5.5825892857142865,58,0.0038211764705882545,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.544642857142858,-5.46875,-5.506696428571429,75,0.00494117647058826,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.46875,-5.392857142857143,-5.430803571428571,91,0.005995294117647089,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.392857142857143,-5.316964285714286,-5.354910714285714,131,0.00863058823529416,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.316964285714286,-5.241071428571429,-5.279017857142858,161,0.010607058823529464,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.241071428571429,-5.165178571428571,-5.203125,152,0.010014117647058873,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.165178571428571,-5.089285714285714,-5.127232142857142,191,0.01258352941176477,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.089285714285714,-5.013392857142858,-5.0513392857142865,227,0.014955294117647133,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-5.013392857142858,-4.9375,-4.975446428571429,254,0.016734117647058906,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.9375,-4.861607142857143,-4.899553571428571,316,0.02081882352941187,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.861607142857143,-4.785714285714286,-4.823660714285714,328,0.02160941176470599,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.785714285714286,-4.709821428571429,-4.747767857142858,422,0.027802352941176608,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.709821428571429,-4.633928571428571,-4.671875,482,0.031755294117647215,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.633928571428571,-4.558035714285714,-4.595982142857142,559,0.03682823529411783,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.558035714285714,-4.482142857142858,-4.5200892857142865,612,0.0403200000000002,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.482142857142858,-4.40625,-4.444196428571429,643,0.042362352941176684,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.40625,-4.330357142857143,-4.368303571428571,743,0.048950588235294364,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.330357142857143,-4.254464285714286,-4.292410714285714,902,0.059425882352941474,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.254464285714286,-4.178571428571429,-4.216517857142858,985,0.06489411764705914,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.178571428571429,-4.102678571428571,-4.140625,1111,0.07319529411764743,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.102678571428571,-4.026785714285714,-4.064732142857142,1213,0.07991529411764746,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-4.026785714285714,-3.950892857142857,-3.9888392857142856,1316,0.08670117647058867,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.950892857142857,-3.875,-3.912946428571429,1520,0.10014117647058873,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.875,-3.7991071428571432,-3.8370535714285716,1639,0.10798117647058877,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.7991071428571432,-3.723214285714286,-3.7611607142857144,1789,0.1178635294117653,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.723214285714286,-3.647321428571429,-3.6852678571428577,1844,0.12148705882353002,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.647321428571429,-3.5714285714285716,-3.609375,2088,0.13756235294117716,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.5714285714285716,-3.4955357142857144,-3.5334821428571432,2222,0.14639058823529486,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.4955357142857144,-3.419642857142857,-3.4575892857142856,2408,0.15864470588235374,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.419642857142857,-3.34375,-3.381696428571429,2672,0.1760376470588244,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.34375,-3.2678571428571432,-3.3058035714285716,2683,0.17676235294117734,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.2678571428571432,-3.191964285714286,-3.2299107142857144,3019,0.19889882352941277,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.191964285714286,-3.116071428571429,-3.1540178571428577,3215,0.21181176470588342,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.116071428571429,-3.0401785714285716,-3.078125,3247,0.21392000000000105,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-3.0401785714285716,-2.9642857142857144,-3.0022321428571432,3654,0.24073411764706001,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.9642857142857144,-2.888392857142857,-2.9263392857142856,3631,0.23921882352941296,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.888392857142857,-2.8125000000000004,-2.850446428571429,3877,0.25542588235294245,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.8125000000000004,-2.7366071428571432,-2.774553571428572,4080,0.2688000000000013,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.7366071428571432,-2.660714285714286,-2.6986607142857144,4068,0.2680094117647072,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.660714285714286,-2.584821428571429,-2.6227678571428577,4232,0.2788141176470602,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.584821428571429,-2.5089285714285716,-2.546875,4601,0.30312470588235446,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.5089285714285716,-2.4330357142857144,-2.4709821428571432,4479,0.29508705882353087,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.4330357142857144,-2.3571428571428577,-2.395089285714286,4698,0.3095152941176486,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.3571428571428577,-2.2812500000000004,-2.319196428571429,4879,0.3214400000000016,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.2812500000000004,-2.2053571428571432,-2.243303571428572,4842,0.31900235294117807,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.2053571428571432,-2.129464285714286,-2.1674107142857144,4766,0.31399529411764865,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.129464285714286,-2.053571428571429,-2.0915178571428577,4905,0.3231529411764722,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-2.053571428571429,-1.977678571428572,-2.0156250000000004,4932,0.324931764705884,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.977678571428572,-1.9017857142857144,-1.9397321428571432,4915,0.32381176470588396,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.9017857142857144,-1.8258928571428577,-1.863839285714286,4911,0.32354823529411925,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.8258928571428577,-1.75,-1.7879464285714288,4913,0.32368000000000163,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.75,-1.6741071428571432,-1.7120535714285716,4917,0.3239435294117663,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.6741071428571432,-1.5982142857142865,-1.6361607142857149,4813,0.3170917647058839,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.5982142857142865,-1.5223214285714288,-1.5602678571428577,4726,0.3113600000000015,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.5223214285714288,-1.446428571428572,-1.4843750000000004,4504,0.2967341176470603,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.446428571428572,-1.3705357142857144,-1.4084821428571432,4418,0.29106823529411907,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.3705357142857144,-1.2946428571428577,-1.332589285714286,4278,0.28184470588235433,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.2946428571428577,-1.21875,-1.2566964285714288,4074,0.26840470588235427,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.21875,-1.1428571428571432,-1.1808035714285716,3893,0.25648000000000126,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.1428571428571432,-1.0669642857142865,-1.1049107142857149,3829,0.25226352941176594,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-1.0669642857142865,-0.9910714285714288,-1.0290178571428577,3537,0.23302588235294233,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.9910714285714288,-0.9151785714285721,-0.9531250000000004,3383,0.2228800000000011,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.9151785714285721,-0.8392857142857144,-0.8772321428571432,3177,0.20930823529411868,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.8392857142857144,-0.7633928571428577,-0.801339285714286,3102,0.20436705882353043,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.7633928571428577,-0.6875,-0.7254464285714288,2847,0.18756705882353034,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.6875,-0.6116071428571432,-0.6495535714285716,2700,0.17788235294117735,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.6116071428571432,-0.5357142857142865,-0.5736607142857149,2484,0.16365176470588316,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.5357142857142865,-0.4598214285714288,-0.49776785714285765,2368,0.15600941176470665,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.4598214285714288,-0.38392857142857206,-0.42187500000000044,2099,0.1382870588235301,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.38392857142857206,-0.3080357142857144,-0.34598214285714324,1996,0.1315011764705889,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.3080357142857144,-0.23214285714285765,-0.27008928571428603,1851,0.12194823529411826,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.23214285714285765,-0.1562500000000009,-0.19419642857142927,1614,0.10633411764705936,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.1562500000000009,-0.08035714285714324,-0.11830357142857206,1580,0.10409411764705934,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.08035714285714324,-0.004464285714286476,-0.04241071428571486,1427,0.09401411764705929,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,-0.004464285714286476,0.07142857142857117,0.03348214285714235,1264,0.08327529411764747,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.07142857142857117,0.14732142857142794,0.10937499999999956,1095,0.0721411764705886,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.14732142857142794,0.2232142857142856,0.18526785714285676,1027,0.06766117647058857,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.2232142857142856,0.29910714285714235,0.26116071428571397,938,0.06179764705882384,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.29910714285714235,0.3749999999999991,0.33705357142857073,785,0.051717647058823785,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.3749999999999991,0.45089285714285676,0.41294642857142794,725,0.04776470588235318,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.45089285714285676,0.5267857142857135,0.48883928571428514,599,0.039463529411764904,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.5267857142857135,0.6026785714285712,0.5647321428571423,555,0.036564705882353124,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.6026785714285712,0.6785714285714279,0.6406249999999996,472,0.031096470588235448,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.6785714285714279,0.7544642857142856,0.7165178571428568,402,0.026484705882353073,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.7544642857142856,0.8303571428571423,0.792410714285714,336,0.022136470588235403,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.8303571428571423,0.9062499999999991,0.8683035714285707,318,0.02095058823529422,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.9062499999999991,0.9821428571428568,0.9441964285714279,311,0.020489411764705985,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,0.9821428571428568,1.0580357142857135,1.0200892857142851,240,0.01581176470588243,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.0580357142857135,1.1339285714285712,1.0959821428571423,202,0.013308235294117713,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.1339285714285712,1.209821428571428,1.1718749999999996,181,0.011924705882353,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.209821428571428,1.2857142857142847,1.2477678571428563,158,0.010409411764705934,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.2857142857142847,1.3616071428571423,1.3236607142857135,145,0.009552941176470636,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.3616071428571423,1.4374999999999991,1.3995535714285707,97,0.00639058823529415,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.4374999999999991,1.5133928571428568,1.475446428571428,96,0.006324705882352973,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.5133928571428568,1.5892857142857135,1.5513392857142851,85,0.005600000000000028,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.5892857142857135,1.6651785714285712,1.6272321428571423,62,0.004084705882352962,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.6651785714285712,1.741071428571428,1.7031249999999996,43,0.0028329411764706023,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.741071428571428,1.8169642857142847,1.7790178571428563,48,0.0031623529411764864,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.8169642857142847,1.8928571428571423,1.8549107142857135,40,0.002635294117647072,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.8928571428571423,1.9687499999999991,1.9308035714285707,31,0.002042352941176481,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,1.9687499999999991,2.044642857142856,2.0066964285714275,19,0.0012517647058823591,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,2.044642857142856,2.1205357142857135,2.0825892857142847,20,0.001317647058823536,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,2.1205357142857135,2.196428571428571,2.1584821428571423,13,0.0008564705882352984,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,2.196428571428571,2.272321428571427,2.234374999999999,20,0.001317647058823536,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,2.272321428571427,2.3482142857142847,2.310267857142856,15,0.000988235294117652,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,2.3482142857142847,2.4241071428571423,2.3861607142857135,12,0.0007905882352941216,200000,199855
D,energy_minus_high_threshold,decile,same $\chi^2$ decile D02,2.4241071428571423,2.5,2.462053571428571,10,0.000658823529411768,200000,199855
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-6.0,-5.924107142857143,-5.962053571428571,2,0.001317647058823536,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.924107142857143,-5.848214285714286,-5.886160714285714,3,0.0019764705882353044,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.848214285714286,-5.772321428571429,-5.810267857142858,2,0.001317647058823536,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.772321428571429,-5.696428571428571,-5.734375,4,0.002635294117647072,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.696428571428571,-5.620535714285714,-5.658482142857142,8,0.005270588235294144,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.620535714285714,-5.544642857142858,-5.5825892857142865,7,0.004611764705882376,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.544642857142858,-5.46875,-5.506696428571429,11,0.007247058823529448,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.46875,-5.392857142857143,-5.430803571428571,8,0.005270588235294144,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.392857142857143,-5.316964285714286,-5.354910714285714,19,0.012517647058823593,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.316964285714286,-5.241071428571429,-5.279017857142858,6,0.003952941176470609,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.241071428571429,-5.165178571428571,-5.203125,20,0.01317647058823536,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.165178571428571,-5.089285714285714,-5.127232142857142,25,0.016470588235294202,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.089285714285714,-5.013392857142858,-5.0513392857142865,19,0.012517647058823593,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-5.013392857142858,-4.9375,-4.975446428571429,18,0.011858823529411824,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.9375,-4.861607142857143,-4.899553571428571,42,0.02767058823529426,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.861607142857143,-4.785714285714286,-4.823660714285714,31,0.02042352941176481,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.785714285714286,-4.709821428571429,-4.747767857142858,33,0.021741176470588347,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.709821428571429,-4.633928571428571,-4.671875,51,0.03360000000000017,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.633928571428571,-4.558035714285714,-4.595982142857142,50,0.032941176470588404,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.558035714285714,-4.482142857142858,-4.5200892857142865,64,0.04216470588235315,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.482142857142858,-4.40625,-4.444196428571429,69,0.045458823529411996,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.40625,-4.330357142857143,-4.368303571428571,81,0.05336470588235321,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.330357142857143,-4.254464285714286,-4.292410714285714,78,0.05138823529411791,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.254464285714286,-4.178571428571429,-4.216517857142858,116,0.0764235294117651,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.178571428571429,-4.102678571428571,-4.140625,101,0.06654117647058858,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.102678571428571,-4.026785714285714,-4.064732142857142,113,0.07444705882352978,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-4.026785714285714,-3.950892857142857,-3.9888392857142856,126,0.08301176470588277,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.950892857142857,-3.875,-3.912946428571429,169,0.1113411764705888,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.875,-3.7991071428571432,-3.8370535714285716,165,0.10870588235294172,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.7991071428571432,-3.723214285714286,-3.7611607142857144,147,0.0968470588235299,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.723214285714286,-3.647321428571429,-3.6852678571428577,199,0.13110588235294185,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.647321428571429,-3.5714285714285716,-3.609375,213,0.1403294117647066,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.5714285714285716,-3.4955357142857144,-3.5334821428571432,234,0.15416470588235373,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.4955357142857144,-3.419642857142857,-3.4575892857142856,250,0.164705882352942,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.419642857142857,-3.34375,-3.381696428571429,254,0.16734117647058908,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.34375,-3.2678571428571432,-3.3058035714285716,278,0.18315294117647152,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.2678571428571432,-3.191964285714286,-3.2299107142857144,295,0.19435294117647156,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.191964285714286,-3.116071428571429,-3.1540178571428577,329,0.21675294117647168,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.116071428571429,-3.0401785714285716,-3.078125,355,0.23388235294117765,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-3.0401785714285716,-2.9642857142857144,-3.0022321428571432,361,0.23783529411764825,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.9642857142857144,-2.888392857142857,-2.9263392857142856,417,0.2747294117647073,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.888392857142857,-2.8125000000000004,-2.850446428571429,435,0.2865882352941191,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.8125000000000004,-2.7366071428571432,-2.774553571428572,413,0.2720941176470602,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.7366071428571432,-2.660714285714286,-2.6986607142857144,440,0.2898823529411779,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.660714285714286,-2.584821428571429,-2.6227678571428577,427,0.28131764705882495,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.584821428571429,-2.5089285714285716,-2.546875,455,0.2997647058823545,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.5089285714285716,-2.4330357142857144,-2.4709821428571432,466,0.3070117647058839,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.4330357142857144,-2.3571428571428577,-2.395089285714286,520,0.34258823529411936,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.3571428571428577,-2.2812500000000004,-2.319196428571429,474,0.31228235294117807,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.2812500000000004,-2.2053571428571432,-2.243303571428572,502,0.33072941176470755,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.2053571428571432,-2.129464285714286,-2.1674107142857144,448,0.29515294117647206,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.129464285714286,-2.053571428571429,-2.0915178571428577,501,0.3300705882352958,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-2.053571428571429,-1.977678571428572,-2.0156250000000004,482,0.3175529411764722,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-1.977678571428572,-1.9017857142857144,-1.9397321428571432,517,0.34061176470588406,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-1.9017857142857144,-1.8258928571428577,-1.863839285714286,485,0.3195294117647075,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-1.8258928571428577,-1.75,-1.7879464285714288,498,0.3280941176470605,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-1.75,-1.6741071428571432,-1.7120535714285716,523,0.3445647058823547,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-1.6741071428571432,-1.5982142857142865,-1.6361607142857149,469,0.30898823529411923,20000,19985
D,energy_minus_high_threshold,chi2,$\chi^2$-selected,-1.5982142857142865,-1.5223214285714288,-1.5602678571428577,474,0.31228235294117807,20000,19985
